"Character H-ID",s,"Family name","Given name(s)",Nickname,"Page First Mentioned",Gender,Number,Religion,"Religious attribution","Religious conversion",Vitality,"Cause of death",Non-human,"Country of birth","Text H-ID","Text RecordTitle",rec_Title
2586,,"Aunt Abida's mother-in-law",Unknown,,204,Female,Single,Muslim,Speculation,,,,,,25,"Sunlight on a Broken Column","Aunt Abida's mother-in-law, Unknown in Sunlight on a Broken Column"
2589,,Butcher's,Son,,129,Male,Single,Muslim,Definitional,,,,FALSE,,34,Tamas,"Butcher's, Son in Tamas"
2594,,"Sheik's house","People in",,129,Unknown,Group,Muslim,Nominal,,,,,,34,Tamas,"Sheik's house, People in in Tamas"
2597,,"White soldier",Pilot,,129,Male,Single,Unknown,,,,,,,34,Tamas,"White soldier, Pilot in Tamas"
2598,,Unknown,Boy,,129,Male,Single,Unknown,,,,,,,34,Tamas,"Unknown, Boy in Tamas"
2599,,Jackson,Captain,,130,Male,Single,Unknown,,,,,,,34,Tamas,"Jackson, Captain in Tamas"
2613,,Ram,Raja,,83,Male,Single,Hindu,Nominal,,,,,,34,Tamas,"Ram, Raja in Tamas"
2614,,Nath,Ram,,83,Male,Single,Hindu,Nominal,,,,,,34,Tamas,"Nath, Ram in Tamas"
2618,,"Dev Dutt's Father",Unknown,,83,Male,Single,Hindu,Nominal,,,,,,34,Tamas,"Dev Dutt's Father, Unknown in Tamas"
2620,,"Dev Dutt's mother",Unknown,,83,Female,Single,Hindu,Nominal,,,,,,34,Tamas,"Dev Dutt's mother, Unknown in Tamas"
2628,,"Fateh Chand Wood Depot, Kashmiri","Unknown, Dying Muslim",,84,Male,Single,Muslim,Other-identified,,,,,,34,Tamas,"Fateh Chand Wood Depot, Kashmiri, Unknown, Dying Muslim in Tamas"
2630,,Comrade,Aziz,,84,Male,Single,Muslim,Nominal,,,,,,34,Tamas,"Comrade, Aziz in Tamas"
2631,,"Muslim Comrade",Unknown,,84,Male,Single,Muslim,Definitional,,,,,,34,Tamas,"Muslim Comrade, Unknown in Tamas"
2632,,Unknown,Caretaker,,130,Male,Single,Sikh,Definitional,,,,,,34,Tamas,"Unknown, Caretaker in Tamas"
2633,,"Comrade 2",Unknown,,84,Male,Single,Unknown,,,,,,,34,Tamas,"Comrade 2, Unknown in Tamas"
2637,,Comrade,Jagdish,,83,Male,Single,Unknown,,,,,,,34,Tamas,"Comrade, Jagdish in Tamas"
2638,,Ali,Qurban,,85,Male,Single,Muslim,Nominal,,,,,,34,Tamas,"Ali, Qurban in Tamas"
2642,,"Congress Worker at Hayat Bakhsh's house 1",Unknown,,85,Unknown,Single,Unknown,,,,,,,34,Tamas,"Congress Worker at Hayat Bakhsh's house 1, Unknown in Tamas"
2643,,"Congress Worker at Hayat Bakhsh's house 2",Unknown,,86,Unknown,Single,Unknown,,,,,,,34,Tamas,"Congress Worker at Hayat Bakhsh's house 2, Unknown in Tamas"
2647,,"Hayat Bakhsh's son",Unknown,,86,Male,Single,Hindu,Nominal,,,,,,34,Tamas,"Hayat Bakhsh's son, Unknown in Tamas"
2649,,"Sikh carpenters, dead",Unknown,,86,Unknown,Group,Sikh,"Other-identified.Narrator other-attributed",,,,,,34,Tamas,"Sikh carpenters, dead, Unknown in Tamas"
2654,,"Bystanders in Committee Mohalla",Unknown,,87,Male,Mob,Unknown,,,,,,,34,Tamas,"Bystanders in Committee Mohalla, Unknown in Tamas"
2659,,"Hakim Ghani",Abdul,,52,Male,Single,Muslim,Nominal,,,,,,34,Tamas,"Hakim Ghani, Abdul in Tamas"
2661,,"Sardar Singh",Bhishan,,52,Male,Single,Sikh,Nominal,,,,,,34,Tamas,"Sardar Singh, Bhishan in Tamas"
2664,,"Hindus of the ciy",Unknown,,52,Nonbinary,Group,Hindu,Definitional,,,,,,34,Tamas,"Hindus of the ciy, Unknown in Tamas"
2665,,"Ali, member of District Congress Committee",Mubarak,,52,Male,Single,Muslim,Definitional,,,,,,34,Tamas,"Ali, member of District Congress Committee, Mubarak in Tamas"
2666,,"A Congress Muslim",Muzaffar,,53,Male,Single,Muslim,Definitional,,,,,,34,Tamas,"A Congress Muslim, Muzaffar in Tamas"
2667,,"Hindu Sabha Members",Unknown,,53,Unknown,Group.Male-dominant,Hindu,Definitional,,,,,,34,Tamas,"Hindu Sabha Members, Unknown in Tamas"
2670,,Unknown,Latif,,53,Male,Single,Muslim,Definitional,,,,,,34,Tamas,"Unknown, Latif in Tamas"
2676,,"wives of British Officers",Unknown,,55,Female,Group.Female-dominant,Christian,Speculation,,,,,,34,Tamas,"wives of British Officers, Unknown in Tamas"
2677,,"Commissioner's wife",Unknown,,55,Female,Single,Christian,Speculation,,,,,,34,Tamas,"Commissioner's wife, Unknown in Tamas"
2679,,"Lal, DC Richard's Office Clerk (Babu)",Roshan,,55,Male,Single,Hindu,Definitional,,,,,,34,Tamas,"Lal, DC Richard's Office Clerk (Babu), Roshan in Tamas"
2690,,"Imam Baksh's Companions",Unknown,,64,Male,Group,Muslim,Definitional,,,,,,28,"Train to Pakistan","Imam Baksh's Companions, Unknown in Train to Pakistan"
2719,,Guards,"4 Armed",,131,Male,Group.Male-dominant,Unknown,,,,,,,34,Tamas,"Guards, 4 Armed in Tamas"
2720,,Army,The,,131,Unknown,Group,Unknown,,,,,,,34,Tamas,"Army, The in Tamas"
2722,,Magistrate,City,,131,Male,Single,Unknown,,,,,,,34,Tamas,"Magistrate, City in Tamas"
2723,,"Armoured vehicles","Armed guards in",,131,Male,Group,Unknown,,,,,,,34,Tamas,"Armoured vehicles, Armed guards in in Tamas"
2724,,Unknown,Shopkeepers,,131,Unknown,Group,Unknown,,,,,,,34,Tamas,"Unknown, Shopkeepers in Tamas"
2727,,"Stream of",Villagerss,,131,Unknown,Group,Unknown,,,,,,,34,Tamas,"Stream of, Villagerss in Tamas"
2730,,"Health Officer","Mr Kapoor",,131,Male,Single,Hindu,Nominal,,,,,,34,Tamas,"Health Officer, Mr Kapoor in Tamas"
2731,,"Health Officer's Wife","Mrs Kapoor",,131,Female,Single,Hindu,Nominal,,,,,,34,Tamas,"Health Officer's Wife, Mrs Kapoor in Tamas"
2734,,"Unknown Dead by drowning",Women,,132,Female,Group.Female-dominant,Unknown,,,,,,,34,Tamas,"Unknown Dead by drowning, Women in Tamas"
2737,,"Christian's College Chaprasi 1",Unknown,,147,Male,Single,Unknown,,,,,,,34,Tamas,"Christian's College Chaprasi 1, Unknown in Tamas"
2738,,"Christian College's Chaprasi 2",Unknown,,147,Male,Single,Unknown,,,,,,,34,Tamas,"Christian College's Chaprasi 2, Unknown in Tamas"
2740,,"Young Member of Muslim League",Unknown,,148,Male,Single,Muslim,Definitional,,,,,,34,Tamas,"Young Member of Muslim League, Unknown in Tamas"
2741,,"Young Member of Congress",Unknown,,148,Male,Single,Hindu,Definitional,,,,,,34,Tamas,"Young Member of Congress, Unknown in Tamas"
2743,,"Unknown Dead",Children,,132,Unknown,Group,Unknown,,,,,,,34,Tamas,"Unknown Dead, Children in Tamas"
2745,,Municipal,Committee,,132,Unknown,Group,Unaffiliated,,,,,,,34,Tamas,"Municipal, Committee in Tamas"
2751,,"Principal of Christian College","Lucas Sahib",,147,Male,Single,Christian,"Other-identified.Narrator other-attributed",,,,,,34,Tamas,"Principal of Christian College, Lucas Sahib in Tamas"
2756,,"Committee Members",Relief,,132,Unknown,Group,Unaffiliated,,,,,,,34,Tamas,"Committee Members, Relief in Tamas"
2757,,"City Elected",Officials,,132,Unknown,Group,Unknown,,,,,,,34,Tamas,"City Elected, Officials in Tamas"
2759,,"Congress Candidate","Mangal Sen",,146,Male,Single,Hindu,Speculation,,,,,,34,Tamas,"Congress Candidate, Mangal Sen in Tamas"
2760,,"Unknown belonging to socialist, Congress and Secret Police",Man,,133,Male,Single,Unknown,,,,,,,34,Tamas,"Unknown belonging to socialist, Congress and Secret Police, Man in Tamas"
2765,,League,Muslim,,133,Unknown,Group,Muslim,Nominal,,,,,,34,Tamas,"League, Muslim in Tamas"
2766,,Committee,Congress,,133,Unknown,Group,Unaffiliated,,,,,,,34,Tamas,"Committee, Congress in Tamas"
2767,,Unknown,Activist,,133,Unknown,Single,Unknown,,,,,,,34,Tamas,"Unknown, Activist in Tamas"
2770,,"The cook at DC's house","The bearer",,134,Male,Single,Unknown,,,,,,,34,Tamas,"The cook at DC's house, The bearer in Tamas"
2774,,Commissioner,Lawrence,,134,Male,Single,Unknown,,,,,,,34,Tamas,"Commissioner, Lawrence in Tamas"
2775,,"Commissioner Lawrence's",Wife,,134,Female,Single,Unknown,,,,,,,34,Tamas,"Commissioner Lawrence's, Wife in Tamas"
2776,,"Unknown Young",Captain,,134,Male,Single,Unknown,,,,,,,34,Tamas,"Unknown Young, Captain in Tamas"
2791,,unknown,gossipers,,84,Unknown,Group,Unknown,,,,,,,25,"Sunlight on a Broken Column","unknown, gossipers in Sunlight on a Broken Column"
2792,,Unknown,Mourners,,84,Unknown,Group,Unknown,,,,,,,25,"Sunlight on a Broken Column","Unknown, Mourners in Sunlight on a Broken Column"
2793,,Unknown,"Laila's aunts",,85,Female,Group,Muslim,,,,,,,25,"Sunlight on a Broken Column","Unknown, Laila's aunts in Sunlight on a Broken Column"
2795,,Unknown,"Saira's Indian friends",,87,Unknown,Group,Muslim,,,,,,,25,"Sunlight on a Broken Column","Unknown, Saira's Indian friends in Sunlight on a Broken Column"
2796,,Unknown,"The men",,87,Male,Group,Muslim,,,,,,,25,"Sunlight on a Broken Column","Unknown, The men in Sunlight on a Broken Column"
2797,,Unknown,"Laila's ancestors",,87,Unknown,Group,Muslim,,,,,,,25,"Sunlight on a Broken Column","Unknown, Laila's ancestors in Sunlight on a Broken Column"
2799,,Unknown,"Laila's grandfather",,88,Male,Single,Muslim,,,,,,,25,"Sunlight on a Broken Column","Unknown, Laila's grandfather in Sunlight on a Broken Column"
2845,,"Laila's child",Unknown,,290,Unknown,Single,Muslim,"Other-identified.Character other-attributed",,,,,,25,"Sunlight on a Broken Column","Laila's child, Unknown in Sunlight on a Broken Column"
2857,,Architect,Unknown,,292,Male,Single,Unknown,,,,,,,25,"Sunlight on a Broken Column","Architect, Unknown in Sunlight on a Broken Column"
2860,,Americans,Unknown,,292,Unknown,Group,Christian,Speculation,,,,,,25,"Sunlight on a Broken Column","Americans, Unknown in Sunlight on a Broken Column"
2861,,"Beggar-girls and boys",Unknown,,292,Unknown,Group,Unknown,,,,,,,25,"Sunlight on a Broken Column","Beggar-girls and boys, Unknown in Sunlight on a Broken Column"
2863,,"Father of Nandi's child",Unknown,,293,Male,Single,Unknown,,,,,,,25,"Sunlight on a Broken Column","Father of Nandi's child, Unknown in Sunlight on a Broken Column"
2865,,"Nandi's son",Unknown,,293,Male,Single,Hindu,"Other-identified.Character other-attributed",,,,,,25,"Sunlight on a Broken Column","Nandi's son, Unknown in Sunlight on a Broken Column"
2891,,"Muslims of Sakkar",Unknown,,54,Unknown,Faction,Muslim,Definitional,,,,,Pakistan,37,Pinjar,"Muslims of Sakkar, Unknown in Pinjar"
2927,,Unknown,Watchman,,297,Male,Single,Unknown,,,,,,,25,"Sunlight on a Broken Column","Unknown, Watchman in Sunlight on a Broken Column"
2928,,Unknown,"The king's favourite wife",,88,Female,Single,Unknown,,,,,,,25,"Sunlight on a Broken Column","Unknown, The king's favourite wife in Sunlight on a Broken Column"
2929,,unknown,"Children in the park",,89,Unknown,Group,Unknown,,,,,,,25,"Sunlight on a Broken Column","unknown, Children in the park in Sunlight on a Broken Column"
2930,,Unknown,Washermen,,91,Male,Group,Unknown,,,,,,,25,"Sunlight on a Broken Column","Unknown, Washermen in Sunlight on a Broken Column"
2932,,Unknown,Contestants,,91,Unknown,Group,Unknown,,,,,,,25,"Sunlight on a Broken Column","Unknown, Contestants in Sunlight on a Broken Column"
2933,,Unknown,Aurangzeb,,92,Male,Single,Muslim,,,,,,,25,"Sunlight on a Broken Column","Unknown, Aurangzeb in Sunlight on a Broken Column"
2934,,Unknown,Nawab-Viziers,,92,Male,Group,Muslim,,,,,,,25,"Sunlight on a Broken Column","Unknown, Nawab-Viziers in Sunlight on a Broken Column"
2939,,"Raja of Bhimnagar's coolies",Unknown,,181,Male,Group.Male-dominant,Unknown,,,,,,,25,"Sunlight on a Broken Column","Raja of Bhimnagar's coolies, Unknown in Sunlight on a Broken Column"
2952,,"Civil Surgeon",Unknown,,204,Male,Single,Unknown,,,,,,,25,"Sunlight on a Broken Column","Civil Surgeon, Unknown in Sunlight on a Broken Column"
2963,,Sahukars,"Pooro's brother",,2,Male,Single,Hindu,"Other-identified.Character other-attributed",,,,,Pakistan,37,Pinjar,"Sahukars, Pooro's brother in Pinjar"
3031,,"3 Armed Policemen (with Head Constable)",Unknown,,59,Male,Group.Male-dominant,Sikh,Speculation,,,,,,28,"Train to Pakistan","3 Armed Policemen (with Head Constable), Unknown in Train to Pakistan"
3035,,Unknown,Ranjit,,300,Male,Single,Unknown,,,,,,,25,"Sunlight on a Broken Column","Unknown, Ranjit in Sunlight on a Broken Column"
3036,,Unknown,"Ranjit's Wife",,300,Female,Single,Unknown,,,,,,,25,"Sunlight on a Broken Column","Unknown, Ranjit's Wife in Sunlight on a Broken Column"
3037,,Unknown,"Ranjit's Mother",,300,Female,Single,Unknown,,,,,,,25,"Sunlight on a Broken Column","Unknown, Ranjit's Mother in Sunlight on a Broken Column"
3038,,Unknown,Unknown,,301,Male,Group,Unknown,,,,,,,25,"Sunlight on a Broken Column","Unknown, Unknown in Sunlight on a Broken Column"
3039,,Unknown,Unknown,,301,Male,Single,Sikh,Speculation,,,,,,25,"Sunlight on a Broken Column","Unknown, Unknown in Sunlight on a Broken Column"
3040,,Unknown,Unknown,,301,Male,Single,Sikh,Speculation,,,,,,25,"Sunlight on a Broken Column","Unknown, Unknown in Sunlight on a Broken Column"
3041,,Unknown,Sita,,304,Female,Single,Unknown,,,,,,,25,"Sunlight on a Broken Column","Unknown, Sita in Sunlight on a Broken Column"
3097,,Sauhakar,"Unkown (grandfather)",,11,Male,Single,Hindu,"Other-identified.Narrator other-attributed",,,,,Pakistan,37,Pinjar,"Sauhakar, Unkown (grandfather) in Pinjar"
3100,,Shaikh,Unkown,,11,Male,Group.Male-dominant,Muslim,"Other-identified.Character other-attributed",,,,,,37,Pinjar,"Shaikh, Unkown in Pinjar"
3102,,Shaikh,Unkown,,11,Female,Single,Muslim,"Other-identified.Character other-attributed",,,,,,37,Pinjar,"Shaikh, Unkown in Pinjar"
3172,,Narrator,Unknown,,25,Male,Single,Unknown,,,,,,,3170,"A New Taj Mahal","Narrator, Unknown in A New Taj Mahal"
3173,,"Colonel Smith",Unknown,,25,Male,Single,Unknown,,,,,,UK,3170,"A New Taj Mahal","Colonel Smith, Unknown in A New Taj Mahal"
3201,,Singh,Ishwar,,17,Male,Single,Sikh,Nominal,,Dies,"Killed (non-military)",,,3205,"Colder Than Ice","Singh, Ishwar in Colder Than Ice"
3221,,Blacksmith,Dina,,16,Male,Single,Muslim,Self-identified,,,,FALSE,,3206,"Savage Harvest","Blacksmith, Dina in Savage Harvest"
3229,,Kaur,Kalwant,,1,Female,Single,Sikh,Nominal,,,,,,3205,"Colder Than Ice","Kaur, Kalwant in Colder Than Ice"
3232,,"Father of Sakina",Sirajuddin,,8,Male,Single,Muslim,Nominal,,Born,,,,3231,"The Return","Father of Sakina, Sirajuddin in The Return"
3235,,"Attacking Gang",Unknown,,21,Unknown,Mob,Unknown,,,"Unknown Dead or Alive",,,,3205,"Colder Than Ice","Attacking Gang, Unknown in Colder Than Ice"
3237,,"Ordinary boy, cycle shop owner",S,,36,Male,Mob,Unknown,Definitional,,,,,,3180,"The Woman in the Red Raincoat","Ordinary boy, cycle shop owner, S in The Woman in the Red Raincoat"
3246,,Hai,Basharat,,12,Male,Single,Muslim,Definitional,,,,,,3238,"The Assignment","Hai, Basharat in The Assignment"
3247,,"151 passengers",Unknowns,,25,Unknown,Mob,Unknown,,,,,,,3170,"A New Taj Mahal","151 passengers, Unknowns in A New Taj Mahal"
3248,,Singh,Nihal,,20,Male,Single,Sikh,Nominal,,"Unknown Dead or Alive",,,,3205,"Colder Than Ice","Singh, Nihal in Colder Than Ice"
3254,,crowd,unknown,,25,Unknown,Mob,Unknown,,,,,,,3170,"A New Taj Mahal","crowd, unknown in A New Taj Mahal"
3255,,"Daughter of Sirajuddin",Sakina,,8,Female,Single,Muslim,,,,,,,3231,"The Return","Daughter of Sirajuddin, Sakina in The Return"
3256,,Girl,Unknown,,20,Female,Single,Muslim,"Other-identified.Character other-attributed",,Dies,"Killed (non-military)",,,3205,"Colder Than Ice","Girl, Unknown in Colder Than Ice"
3258,,Smith,Colonel,,26,Male,Single,Christian,Speculation,,,,,,3170,"A New Taj Mahal","Smith, Colonel in A New Taj Mahal"
3259,,Narang,"Nanak Singh",,44,Male,Single,Sikh,Definitional,,,,,India,3251,"Basant The Fool","Narang, Nanak Singh in Basant The Fool"
3263,,"Mother of Sakina","Sakina's mother",,8,Female,Single,Muslim,Definitional,,Dead,"Killed (mob-violence)",,,3231,"The Return","Mother of Sakina, Sakina's mother in The Return"
3264,,"The doctor at Sirajuddin's camp",Unknown,,10,Male,Single,Muslim,Speculation,,,,,,3231,"The Return","The doctor at Sirajuddin's camp, Unknown in The Return"
3265,,Smith,Grandma,,26,Female,Single,Christian,Speculation,,,,,,3170,"A New Taj Mahal","Smith, Grandma in A New Taj Mahal"
3266,,Miss,"Miss M",,37,Female,Single,Muslim,Speculation,,,,,,3180,"The Woman in the Red Raincoat","Miss, Miss M in The Woman in the Red Raincoat"
3271,,"First rescuers of Sakina","Young men",,9,Male,Group,Muslim,Speculation,,,,,,3231,"The Return","First rescuers of Sakina, Young men in The Return"
3288,,Varaich,"Khuda Baksh",,35,Male,Single,Sikh,Nominal,,,,,,3177,"A Village called Laddewala Varaich","Varaich, Khuda Baksh in A Village called Laddewala Varaich"
3294,,Hai,"Mian Abdul Hai, Mian Sahib, the judge",,11,Male,Single,Muslim,Nominal,,Dies,Illness,,,3238,"The Assignment","Hai, Mian Abdul Hai, Mian Sahib, the judge in The Assignment"
3302,,Jinnah,"Muhammad Ali, Quaid-e-Azam",,1,Male,Single,Muslim,Nominal,,"Unknown Dead or Alive",,FALSE,,3212,"Toba Tek Singh","Jinnah, Muhammad Ali, Quaid-e-Azam in Toba Tek Singh"
3307,,Singh,"Jamadar Harnam",,22,Male,Single,Hindu,Speculation,,,,,,3292,"The Dog of Titwal","Singh, Jamadar Harnam in The Dog of Titwal"
3308,,Crowd,Lahore,,26,Unknown,Mob,Unknown,,,,,,,3170,"A New Taj Mahal","Crowd, Lahore in A New Taj Mahal"
3310,,Hai,Sughra,,11,Female,Single,Muslim,"Other-identified.Character other-attributed",,,,,,3238,"The Assignment","Hai, Sughra in The Assignment"
3312,,Driver,"Peshawari Tonga",,27,Male,Single,Unknown,,,,,,,3170,"A New Taj Mahal","Driver, Peshawari Tonga in A New Taj Mahal"
3313,,Singh,Gurmukh,,14,Male,Single,Sikh,Definitional,,Dead,,,,3238,"The Assignment","Singh, Gurmukh in The Assignment"
3317,,Aunt,Unknown,,44,Female,Single,Sikh,Other-identified,,,,,India,3251,"Basant The Fool","Aunt, Unknown in Basant The Fool"
3318,,Hussain,"Dr. Ghulam Hussain",,12,Male,Single,Muslim,,,,,,,3238,"The Assignment","Hussain, Dr. Ghulam Hussain in The Assignment"
3319,,Hussain,Sabir,,27,Male,Single,Muslim,Nominal,,,,,,3170,"A New Taj Mahal","Hussain, Sabir in A New Taj Mahal"
3321,,Singh,Santokh,,15,Male,Single,Sikh,Definitional,,,,,,3238,"The Assignment","Singh, Santokh in The Assignment"
3323,,Mal,"Dr. Goranditta Mai",,12,Unknown,Single,Unknown,,,,,,,3238,"The Assignment","Mal, Dr. Goranditta Mai in The Assignment"
3326,,Rahim,Abdul,,27,Male,Single,Muslim,Nominal,,,,,,3170,"A New Taj Mahal","Rahim, Abdul in A New Taj Mahal"
3334,,assistant,Shafiq,,28,Male,Single,Muslim,Nominal,,,,,,3170,"A New Taj Mahal","assistant, Shafiq in A New Taj Mahal"
3337,,Sattar,Abdul,,28,Male,Single,Muslim,Nominal,,,,,Pakistan,3170,"A New Taj Mahal","Sattar, Abdul in A New Taj Mahal"
3343,,Kaur,Roop,,4,Female,Single,Sikh,Nominal,,,,,,3212,"Toba Tek Singh","Kaur, Roop in Toba Tek Singh"
3347,,"Murdered Men",Unknown,,21,Male,Group.Male-dominant,Unknown,,,Dies,"Killed (mob-violence)",,,3205,"Colder Than Ice","Murdered Men, Unknown in Colder Than Ice"
3348,,artisans,muslim,,28,Unknown,Group,Muslim,"Other-identified.Narrator other-attributed",,,,,,3170,"A New Taj Mahal","artisans, muslim in A New Taj Mahal"
3351,,Servant,Akbar,,11,Male,Single,Muslim,Nominal,,"Unknown Dead or Alive",,,,3238,"The Assignment","Servant, Akbar in The Assignment"
3355,,Sattar,Father,,29,Male,Single,Muslim,Nominal,,,,,,3170,"A New Taj Mahal","Sattar, Father in A New Taj Mahal"
3356,,Singh,Bishen,"Toba Tek Singh",4,Male,Single,Sikh,"Other-identified.Narrator other-attributed",,,,,,3212,"Toba Tek Singh","Singh, Bishen in Toba Tek Singh"
3358,,Sattar,Grandfather,,29,Male,Single,Muslim,Nominal,,,,,,3170,"A New Taj Mahal","Sattar, Grandfather in A New Taj Mahal"
3385,,Singh,Banta,,23,Male,Single,Hindu,Speculation,,,,,,3292,"The Dog of Titwal","Singh, Banta in The Dog of Titwal"
3387,,Singh,Ganda,,22,Male,Single,Hindu,Speculation,,,,,,3292,"The Dog of Titwal","Singh, Ganda in The Dog of Titwal"
3424,,"Friend of Sadaat",Sheikhoo,,43,Male,Single,Muslim,Speculation,,,,FALSE,India,3421,"The Price of Freedom","Friend of Sadaat, Sheikhoo in The Price of Freedom"
3425,,Ali,"Shahzada Ghulam","Ghulam Ali",44,Male,Single,Muslim,Definitional,,,,FALSE,India,3421,"The Price of Freedom","Ali, Shahzada Ghulam in The Price of Freedom"
3427,,Manto,Sadaat,,43,Male,Single,Muslim,Definitional,,,,,India,3421,"The Price of Freedom","Manto, Sadaat in The Price of Freedom"
3431,,"Wife of Shahzada Ghulam Ali",Nigar,,47,Female,Single,Muslim,"Other-identified.Character other-attributed",,,,FALSE,India,3421,"The Price of Freedom","Wife of Shahzada Ghulam Ali, Nigar in The Price of Freedom"
3432,,"Mentor of Shahzada Ghulam Ali",Babaji,,47,Male,Single,Muslim,Definitional,,,,,India,3421,"The Price of Freedom","Mentor of Shahzada Ghulam Ali, Babaji in The Price of Freedom"
3434,,"Friend of Babaji","Hari Ram",,47,Male,Single,Muslim,Speculation,,,,,India,3421,"The Price of Freedom","Friend of Babaji, Hari Ram in The Price of Freedom"
3438,,"Kashmiri Pandit Girl",Kamal,,48,Female,Single,Muslim,Speculation,,,,,India,3421,"The Price of Freedom","Kashmiri Pandit Girl, Kamal in The Price of Freedom"
3440,,General,Dyer,,51,Male,Single,Christian,Definitional,,,,,"British India",3421,"The Price of Freedom","General, Dyer in The Price of Freedom"
3442,,"Teacher of Narrator",unknown,,51,Male,Single,Muslim,Speculation,,,,,India,3421,"The Price of Freedom","Teacher of Narrator, unknown in The Price of Freedom"
3444,,"Manto, Father of Narrator",unknown,,44,Male,Single,Muslim,Definitional,,,,,India,3421,"The Price of Freedom","Manto, Father of Narrator, unknown in The Price of Freedom"
3452,,"Child of Ghulam Ali",unknown,,54,Unknown,Single,Muslim,"Other-identified.Character other-attributed",,,,,India,3421,"The Price of Freedom","Child of Ghulam Ali, unknown in The Price of Freedom"
3454,,"Child of Ghulam Ali",unknown,,54,Unknown,Single,Muslim,"Other-identified.Character other-attributed",,,,,India,3421,"The Price of Freedom","Child of Ghulam Ali, unknown in The Price of Freedom"
3455,,"Four Men",Unknown,,16,Male,Group.Male-dominant,Sikh,Nominal,,,,,,3238,"The Assignment","Four Men, Unknown in The Assignment"
3457,,"Shop Assistant",unkown,,54,Male,Single,Hindu,Speculation,,,,,India,3421,"The Price of Freedom","Shop Assistant, unkown in The Price of Freedom"
3464,,Customer,unknown,,55,Male,Single,Hindu,Speculation,,,,,India,3421,"The Price of Freedom","Customer, unknown in The Price of Freedom"
3472,,"Non-human, Dog","Jhun Jhun",,23,Nonbinary,Single,Unaffiliated,Definitional,,Dies,"Killed (military)",TRUE,,3292,"The Dog of Titwal","Non-human, Dog, Jhun Jhun in The Dog of Titwal"
3473,,Khan,"Subedar Himmat",,24,Male,Single,Muslim,Nominal,,,,,,3292,"The Dog of Titwal","Khan, Subedar Himmat in The Dog of Titwal"
3475,,"Pakistani Soldier",Bashir,,24,Male,Single,Muslim,"Other-identified.Character other-attributed",,,,,,3292,"The Dog of Titwal","Pakistani Soldier, Bashir in The Dog of Titwal"
3478,,"Pakistani Soldier - 1",Unknown,,23,Male,Group.Male-dominant,Muslim,"Other-identified.Character other-attributed",,,,,,3292,"The Dog of Titwal","Pakistani Soldier - 1, Unknown in The Dog of Titwal"
3479,,"Indian Soldier - 1",Unknown,,23,Male,Group.Male-dominant,Hindu,Speculation,,,,,,3292,"The Dog of Titwal","Indian Soldier - 1, Unknown in The Dog of Titwal"
3486,,Blacksmith,Bashir,,18,Male,Single,Muslim,Self-identified,,,,FALSE,,3206,"Savage Harvest","Blacksmith, Bashir in Savage Harvest"
3489,,"Betrothal party","Ram Shah",,21,Male,Single,Unknown,Speculation,,"Unknown Dead or Alive",,FALSE,,3206,"Savage Harvest","Betrothal party, Ram Shah in Savage Harvest"
3492,,Blacksmith,"Bashir's mother",,18,Female,Single,Muslim,Self-identified,,,,FALSE,,3206,"Savage Harvest","Blacksmith, Bashir's mother in Savage Harvest"
3495,,"Brahmin family",Tulsi,,21,Male,Single,Hindu,Self-identified,,"Unknown Dead or Alive",,FALSE,,3206,"Savage Harvest","Brahmin family, Tulsi in Savage Harvest"
3498,,"Platoon Commander",Unknown,,25,Male,Single,Muslim,"Other-identified.Character other-attributed",,,,,,3292,"The Dog of Titwal","Platoon Commander, Unknown in The Dog of Titwal"
3500,,"Brahmin Family","Brahmin's wife",,19,Female,Single,Hindu,Self-identified,,Dies,"Killed (mob-violence)",FALSE,,3206,"Savage Harvest","Brahmin Family, Brahmin's wife in Savage Harvest"
3510,,"Betrothal party",Preeto,,21,Female,Single,Unknown,Speculation,,"Unknown Dead or Alive",,FALSE,,3206,"Savage Harvest","Betrothal party, Preeto in Savage Harvest"
3518,,"Muslim Mob","Great Warriors",,19,Male,Mob,Muslim,Definitional,,,,FALSE,,3206,"Savage Harvest","Muslim Mob, Great Warriors in Savage Harvest"
3521,,"Muslim Girl - 1",Unknown,,74,Female,Single,Muslim,Nominal,,,,,,3384,"The Dutiful Daughter","Muslim Girl - 1, Unknown in The Dutiful Daughter"
3524,,Manto,"Saadat Hasan",,73,Male,Single,Unaffiliated,Self-identified,,,,,Pakistan,3384,"The Dutiful Daughter","Manto, Saadat Hasan in The Dutiful Daughter"
3528,,"Liaison Officer",Unknown,,73,Male,Single,Muslim,"Other-identified.Character other-attributed",,,,,,3384,"The Dutiful Daughter","Liaison Officer, Unknown in The Dutiful Daughter"
3530,,"Old Woman",Unknown,,74,Female,Single,Muslim,"Other-identified.Character other-attributed",,,,,,3384,"The Dutiful Daughter","Old Woman, Unknown in The Dutiful Daughter"
3531,,"Bhagbari's Husband",Unknown,,76,Male,Single,Sikh,"Other-identified.Character other-attributed",,,,,India,3384,"The Dutiful Daughter","Bhagbari's Husband, Unknown in The Dutiful Daughter"
3549,,"Radio Engineer",Unknown,,2,Male,Single,Muslim,"Other-identified.Narrator other-attributed",,,,,,3212,"Toba Tek Singh","Radio Engineer, Unknown in Toba Tek Singh"
